id,name,description,city,state
3550,AMERICAN STRATEGIES,,WASHINGTON,DC
3561,"AMERICAN SUBCONTRACTORS ASSOCIATION, INC.",,Alexandria,VA
3572,AMERICAN SUGARBEET GROWERS ASSOCIATION,,WASHINGTON,DC
3583,AMERICAN SYMPHONY ORCHESTRA LEAGUE - DBA LEAGUE OF AMERICAN ORCHESTRAS,,New York,NY
3594,AMERICAN TEXTILE MANUFACTURERS INST,,WASHINGTON,DC
3606,AMERICAN TORT REFORM ASSOCIATION,,WASHINGTON,DC
3617,AMERICAN TRAFFIC SAFETY SERVICES ASSOCIATION,,FREDERICKSBURG,VA
3628,AMERICAN TRUCKING ASSOCIATIONS,,Washington,DC
3630,AMERICAN VETERINARY MEDICAL ASSOCIATION,Professional membership organization,Washington,DC
3641,WINEAMERICA,Non-profit wine trade association for national wineries and wine industry,Washington,DC
3652,ACTE,Career and Technical Education/Workforce Issues,ALEXANDRIA,VA
3663,AMERICAN WATER WORKS ASSOCIATION,,Washington,DC
3674,THE AMERICAN WATERWAYS OPERATORS,"National trade association for the tugboat, towboat and barge industry",ARLINGTON,VA
3685,AMERICAN WAY,,PEABODY,MA
3696,CONVENIENCE DISTRIBUTION ASSOCIATION,,Reston,VA
3708,AMERICAN CLEAN POWER ASSOCIATION,Trade association - Advocacy & education for U.S. renewable energy industry,WASHINGTON,DC
3710,AMERICAN WOMEN IN RADIO & TELEVISION,12/31/2005,MCLEAN,VA
3721,AMERICAN WOOD PRESERVERS INST,,FAIRFAX,VA
3732,AMERICAN ZOO AND AQUARIUM ASSOCIATION,"animal welfare, zoo and aquarium accreditation",SILVER SPRING,MD
3743,AMERICAN-EGYPTIAN CHAMBER OF COMMERCE,,WASHINGTON,DC
3754,AMERICANS BACK IN CHARGE COMM,,,DC
3765,"AMERICANS FOR DEMOCRATIC ACTION, INC.",,WASHINGTON,DC
3776,AMERICANS FOR FAIR TAXATION,,HOUSTON,TX
3787,AMERICANS FOR NONSMOKERS' RIGHTS,,BERKELEY,CA
3798,NEW JEWISH NARRATIVE (FKA AMERICANS FOR PEACE NOW),Nonprofit,WASHINGTON,DC
3801,AMERICANS FOR TAX REFORM,,WASHINGTON,DC
3812,AMERICANS FOR THE ARTS,Americans for the Arts,Washington,DC
3823,AMERICANS UNITED FOR SEPARATION OF CHURCH AND STATE,,WASHINGTON,DC
3834,AMERICA'S BLOOD CENTERS,Trade association for non-profit community blood centers,Washington,DC
3845,AMERICA'S COMMUNITY BANKERS,,WASHINGTON,DC
3856,AMERITECH CORP,,WASHINGTON,DC
3867,"AMGEN, INC.",,WASHINGTON,DC
3878,"MORRIS J. AMITAY, PC",Public affairs government relations services,Washington,DC
3880,AMOCO CORP,,WASHINGTON,DC
3891,AMP,,WASHINGTON,DC
3903,AMUSEMENT & MUSIC OPERATORS ASSN,,WASHINGTON,DC
3914,AMVETS/AMERICAN VETERANS,Veterans Service Organization,LANHAM,MD
3925,ALTICOR INC.,,WASHINGTON,DC
3947,ANADARKO PETROLEUM CORPORATION,,WASHINGTON,DC
3958,JEFFREY ANDERS,Government affairs consultant,Darnestown,MD
3960,"ACCENTURE, LLP",,Washington,DC
3971,"ANDERSON, BRITTA J.",,CANANDAIGUA,NY
3982,LEGISLATIVE STRATEGIES,,ARLINGTON,VA
3993,ANDREAE VICK & ASSOC,,WASHINGTON,DC
4004,ANDREWS & KURTH,,LOS ANGELES,CA
4015,ANDREWS ASSOC,,WASHINGTON,DC
4026,ANHEUSER-BUSCH COMPANIES,,WASHINGTON,DC
4037,ANIMAL HEALTH INSTITUTE,,WASHINGTON,DC
4048,ANKER ENERGY CORP,,MORGANTOWN,WV
4050,THE ANSCHUTZ CORPORATION,,Potomac,MD
4061,ANTHEM INSURANCE COS,,INDIANAPOLIS,IN
4072,ANTI-DEFAMATION LEAGUE,,WASHINGTON,DC
4083,AOPA LEGISLATIVE ACTION,,WASHINGTON,DC
4094,APACHE CORPORATION,Independent oil and natural gas producer,HOUSTON,TX
4106,APARTMENT & OFFICE BUILDING ASSOCIATION OF METROPOLITAN WASHINGTON,,Washington,DC
4117,APCO WORLDWIDE LLC,Public relations and strategic communications,Washington,DC
4128,APL LIMITED,,WASHINGTON,DC
4130,"UNIVERSITY OF PHOENIX, INC.",Higher education programs for working adults,Washington,DC
4141,APPAREL PARTNERSHIP COALITION,,ARLINGTON,VA
4152,APPLE INC.,COMPUTER MANUFACTURING,WASHINGTON,DC
4163,APPRAISAL INSTITUTE,Professional organization representing appraisers.,Washington,IL
4174,THE ARC OF THE UNITED STATES,,WASHINGTON,DC
4185,ARCO CHEMICAL CO,,WASHINGTON,DC
4208,ARENTFOX SCHIFF LLP,Law firm,Washington,DC
4210,THE ARGUS GROUP,,LORTON,VA
4221,ARIZONA COTTON GROWERS ASSOCIATION,,Tempe,AZ
4232,ARIZONA PUBLIC SERVICE CO,,,DC
4243,ARIZONA WHEAT GROWERS ASSOCIATION,,PHOENIX,AZ
4254,ARKANSAS FARM BUREAU FEDERATION,,LITTLE ROCK,AR
4265,"ARMENIAN ASSEMBLY OF AMERICA, INC.",non-profit advocacy organization,Washington,DC
4287,ARMSTRONG WORLD INDUSTRIES,,WASHINGTON,DC
4298,"ARNESON, PAUL",,WASHINGTON,VA
4301,ARNOLD & PORTER KAYE SCHOLER LLP,Law firm,Washington,DC
4312,"ARNOLD, L. LAWRENCE",,WASHINGTON,DC
4323,"ARNOLD, THOMAS K.",,ALEXANDRIA,VA
4334,"ARNY & ASSOC, WAYNE",5/1/01,GALESVILLE,MD
4345,ARTER & HADDEN,,DALLAS,TX
4356,ARTHRITIS FOUNDATION,Health,WASHINGTON,DC
4367,ARTHUR ANDERSEN,,CHICAGO,IL
4378,ASARCO LLC,Mining,Tucson,AZ
4380,ASHLAND INC (PREVIOUSLY KNOWN AS ASHLAND LLC),Specialty Chemicals,Covington,KY
4391,JAMES NICHOLAS ASHMORE & ASSOCIATES,"sole propritorship, business and government affairs consulting",Burke,VA
4403,ASSET & EQUITY CORPORATION,Lobbying,"Knoxville,",TN
4425,AMT - THE ASSOCIATION FOR MANUFACTURING TECHNOLOGY,,mclean,VA
4436,ASSOCIATION FOR PROFESSIONALS IN INFECTION CONTROL AND EPIDEMIOLOGY,,Arlington,VA
4447,ASSN FOR REGULATORY REFORM,,POTOMAC,MD
4458,ASSOCIATION FOR PRINT TECHNOLOGIES,trade association in manufacturing and printing,Reston,VA
4460,ASSN GROWTH ENTERPRISES,,SPRINGDALE,MD
4471,ASSN MANAGEMENT BUREAU,,MCLEAN,VA
4482,ASSN OF AMERICAS PUBLIC TELEVISION STATIONS,,WASHINGTON,DC
4493,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,"Healthcare, Medicare and Medicaid",Washington,DC
4505,ASSOCIATION OF AMERICAN PUBLISHERS,national trade association representing interests of book and journal publishers,Washington,DC
4516,ASSOCIATION OF AMERICAN RAILROADS,,WASHINGTON,DC
4527,ASSOCIATION OF ART MUSEUM DIRECTORS,peer group/trade association for art museum directors,WASHINGTON,DC
4538,ASSOCIATION OF CALIFORNIA WATER AGENCIES,Public Water Districts in California,WASHINGTON,DC
4540,ASSOCIATION OF COMMUNITY COLLEGE TRUSTEES,,WASHINGTON,DC
4551,REUSABLE INDUSTRIAL PACKAGING ASSN,,LANDOVER,MD
4562,ASSN OF FINANCIAL SERVICES HOLDING COS,,WASHINGTON,DC
4573,ASSN OF FLIGHT ATTENDANTS,,WASHINGTON,DC
4584,"ASSOCIATION OF GLOBAL AUTOMAKERS, INC.",Trade association.,Washington,DC
4595,ASSOCIATION OF JESUIT COLLEGES AND UNIVERSITIES,,WASHINGTON,DC
4607,ASSN OF LOCAL TELEVISION STATIONS,,WASHINGTON,DC
4618,ASSN OF MANAGED HEALTHCARE ORGANIZATIONS,,VIENNA,VA
4620,ASSN OF METROPOLITAN SEWERAGE AGENCIES,,WASHINGTON,DC
4631,ASSOCIATION OF METROPOLITAN WATER AGENCIES,Public Drinking Water Utility Trade Association,Washington,DC
4642,ASSN OF MISSOURI ELECTRIC COOPERATIVES,,JEFFERSON CITY,MO
4653,"ASSOCIATION OF NATIONAL ADVERTISERS, INC.",Trade association representing the advertising and marketing industry,WASHINGTON,DC
4664,LIQUID ENERGY PIPELINE ASSOCIATION,"Assoc. representing operators of hazardous pipelines before Congress, agencies & public",Washington,DC
4675,AMERICAN BENEFITS COUNCIL,Alliance of companies seeking repeal of the 40% excise tax on health plans,WASHINGTON,DC
4686,ASSOCIATION OF PROFESSORS OF MEDICINE,,WASHINGTON,DC
4697,ASSN OF PROGRESSIVE RENTAL ORGANIZATIONS,,AUSTIN,TX
4700,ASSOCIATION OF RESEARCH LIBRARIES,,WASHINGTON,DC
4711,ASSN. OF STATE AND TERRITORIAL HEALTH OFFICIALS,Nonprofit organization representing public health agencies,Arlington,VA
4722,"ASSOCIATION OF THE UNITED STATES ARMY, (INC.)",,ARLINGTON,VA
4733,AMERICAN ASSOCIATION FOR JUSTICE,,WASHINGTON,DC
4744,ASSN OF VEHICLE INSPECTION COS,,,DC
4766,"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",Construction trade Association,Washington,DC
4777,ASSOCIATED CHILD CARE CONSULTANTS,,FALLS CHURCH,VA
4788,CONSUMER DATA INDUSTRY ASSOCIATION,,WASHINGTON,DC
4790,ASSOCIATED GENERAL CONTRACTORS OF AMERICA,,ARLINGTON,VA
4813,ASSOCIATED INDUSTRIES OF MASSACHUSETTS,,BOSTON,MA
4824,ASSOCIATED MILK PRODUCERS INC.,,NEW ULM,MN
4835,ASSOCIATED WIRE ROPE FABRICATORS,,Tulsa,OK
4846,ASTRO-TEC,,,DC
4857,AT&T,,WASHINGTON,DC
4868,AT-SEA PROCESSORS ASSOCIATION,trade association,Seattle,WA
4870,ATLANTA COMM FOR THE OLYMPIC GAMES,,,DC
4881,ATLANTIC GROUP,,WASHINGTON,DC
4892,ATLANTIC MARINE HOLDING COMPANY,Ship Building and Ship Repair,JACKSONVILLE,FL
4904,ATLANTIC RESEARCH CORP,,GAINESVILLE,VA
4926,ATLANTIC RICHFIELD CO (ARCO),,LOS ANGELES,CA
4937,ATU TELECOMMUNICATIONS,,ANCHORAGE,AK
4948,ATWOOD,,PORTLAND,ME
4950,"AUCHTER, THORNE",,,DC
4961,AUTOMATIC DATA PROCESSING,,,DC
4972,AUTOMOTIVE PARTS & SERVICE ALLIANCE,,BETHESDA,MD
4983,AUTOMOTIVE SERVICE INDUSTRY ASSN,,BETHESDA,MD
4994,"AVIATION MANAGEMENT ASSOCIATES, INC",Aviation Consulting,Alexandria,VA
5005,AVIS,,GARDEN CITY,NY
5016,"AVON PRODUCTS, INC.",,NEW YORK,NY
5027,AVONDALE INDUSTRIES,,NEW ORLEANS,LA
5038,AWWA RESEARCH FOUNDATION,,DENVER,CO
5040,BNAI BRITH,,WASHINGTON,DC
5051,BAACH ROBINSON & LEWIS PLLC,,WASHINGTON,DC
5062,CML CONSULTING SERVICES INC. (FORMERLY L.A. SKIP BAFALIS),Lobbying & Consulting,Arlington,VA
5073,"DALRYMPLE & ASSOCIATES, LLC",Business Consulting,Washington,DC
5084,"BAILEY, GEORGE F. JR.",,MONTGOMERY,AL
5107,"BAKER & ASSOC, JAMES JAY",,WASHINGTON,DC
5118,"BAKER BOTTS, L.L.P.",Law Firm,Washington,DC
5120,FAEGRE BAKER DANIELS,Law firm,"WASHINGTON,",DC
5131,BAKER & HOSTETLER LLP,Law firm,Washington,DC
5142,"BAKER & MCKENZIE, LLP",Law firm,Washington,DC
5153,BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ,Law firm,Washington,DC
5164,"BAKER HEALTHCARE CONSULTING, INC.",Health Care Consultant,Indianapolis,IN
5175,BAKER HUGHES COMPANY,Energy technology company,Washington,DC
5197,"BALCH & BINGHAM, LLP",law firm,Birmingham,AL
5200,"BALDWIN ASSOC, DONALD",,ALEXANDRIA,VA
5211,BALL CORPORATION,"The company develops and manufactures spacecraft, instruments, sensors and components.",Westminster,CO
5222,BALL JANIK LLP,Law/lobby firm,Washington,DC
5233,CONSTELLATION ENERGY GROUP,,WASHINGTON,DC
5244,"BALZANO ASSOCIATES, INC.",&#226;€‹Communicates with workforce(s) and counsels corporations on public policy issues.,Manassas,VA
5255,BANK ONE CORP,,WASHINGTON,DC
5277,BANK BOSTON,,BOSTON,MA
5288,BANKERS ASSOCIATION FOR FINANCE AND TRADE (FORMERLY KNOWN AS BAFT-IFSA),Trade Association,Washington,DC
5290,BANK POLICY INSTITUTE,,WASHINGTON,DC
5302,BANNERMAN & ASSOC,Government Relations Consulting,WASHINGTON,DC
5313,BANNISTER & CO,,DAVIDSONVILLE,MD
5324,BAPTIST HEALTH SYSTEM,,BIRMINGHAM,AL
5335,BARACK FERRAZZANO KIRSCHBAUM PERLMAN & NAGELBERG,,CHICAGO,IL
5346,MR. PETER BARASH,Government Relations,WASHINGTON,DC
5357,BGR GOVERNMENT AFFAIRS,Lobbying firm,Washington,DC
5368,BARCLAYS PLC AND ITS US AFFILIATES,,WASHINGTON,DC
5370,KPMG CONSULTING,,WASHINGTON,DC
5381,VICTOR W. BARFIELD,business consulting,Raleigh,NC
5392,"BARNES & ASSOC, A.",,,DC
5404,"BARNES & THORNBURG, LLP",Law firm.,Washington,DC
5415,BEN BARNES GROUP LP,Business/Legislative Consultant,Austin,TX
5426,MARK BARNES & ASSOCIATES,law firm,Washington,DC
5437,"BARNES, RICHARD L.",,WASHINGTON,DC
5448,"SIVON NATTER & WECHSLER, P.C. (FKA BARNETT SIVON & NATTER, P.C.)",Law Firm,Washington,DC
5450,BARNETT BANKS,,JACKSONVILLE,FL
5461,"BARNHART, RAY",,ST CLAIRSVILLE,OH
5472,MICHAEL BARRETT,,ALEXANDRIA,VA
5483,BARRICK GOLD OF NORTH AMERICA,,Washington,DC
5506,BASF CORPORATION,,FLORHAM PARK,NJ
5517,BASIN ELECTRIC POWER COOPERATIVE,,Bismark,ND
5528,DDB ISSUES & ADVOCACY,Communications firm,WASHINGTON,DC
5530,"BASSETT, HARRY HOOD JR",,MIAMI,FL
5552,"DICK BATCHELOR MANAGEMENT GROUP, INC.",Business development,Orlando,FL
5563,BATES & ASSOC,,,DC
5574,BATES ASSOCIATES,,ATLANTA,GA
5585,BATTELLE MEMORIAL INSTITUTE,,Columbus,OH
5608,"BAVARO, LINDA MARIE",,ROSWELL,GA
5610,BAXTER HEALTHCARE CORPORATION,,WASHINGTON,DC
5621,"BAXTER, CHARLES",,WASHINGTON,DC
5632,BAYER CORPORATION (CONSOLIDATED REPORT),,WASHINGTON,DC
5654,"BAYLESS, LAW OFFICES OF JAMES L. JR",,WASHINGTON,DC
5665,BAYLOR COLLEGE OF MEDICINE,,HOUSTON,TX
5676,JUDGE DAVID L. BAZELON CENTER FOR MENTAL HEALTH LAW,,WASHINGTON,DC
5687,"BCBSM, INC.",,Eagan,MN
5698,BEACON CONSULTING GROUP,"youth, young adults and juvenile justice program",Washington,DC
5701,"BEAR, STEARNS & CO. INC.",,NEW YORK,NY
5712,BECHTEL & ASSOCIATES,Government Affairs Consulting,Silver Spring,MD
5723,"BECHTEL GROUP, INC.",Engineering construction firm,WASHINGTON,DC
5734,"BECHTEL NATIONAL, INC",Engineering construction firm,WASHINGTON,DC
5745,"BECK, EDWARD A. III",,WASHINGTON,DC
5756,MR. STEVEN BECKHAM,governmental relations consultant,McLean,VA
5767,"BECTON, DICKINSON AND COMPANY",,WASHINGTON,DC
5778,BEER INSTITUTE,Beer Industry Trade Association,Washington,DC
5780,"BEGAYE, MICHAEL Y.",,ROCKVILLE,MD
5791,"BEHAR & KALMAN, LLP",Law Firm,BOSTON,MA
5803,THE BELEW LAW FIRM,Law Firm,Washington,DC
5825,TIMOTHY BELL AND COMPANY,,RESTON,VA
5836,VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,,WASHINGTON,DC
5847,BELL BOYD & LLOYD,,WASHINGTON,DC
5858,"BELL GROUP, STEVE",,,DC
5860,"BELL, DENISE",,,DC
5871,"BELL, WINSTON EVERETT",,LAS VEGAS,NV
5882,BELLAMY GROUP,,WASHINGTON,DC
5893,TELCORDIA TECHNOLOGIES,,WASHINGTON,DC
5905,BELLSOUTH CORP,,WASHINGTON,DC
5916,BELO CORP.,,DALLAS,TX
5927,"BENCHMARKS, INC.",Consulting Firm,Washington,DC
5940,"BENDER, MICHAEL T.",,MONTPELIER,VT
5951,"BENEDICT, BEVERLY ANN",,,DC
5962,BENEFICIAL MANAGEMENT CORP OF AMERICA,,PEAPACK,NJ
5973,"BENNETT, ANTHONY G.",,ARLINGTON,VA
5984,"BENNETT, TRICIA A.",,,DC
5995,HELEN DELICH BENTLEY,"Business Development, Government Relations, International Trade",Lutherville,MD
6006,BERGNER BOCKORNY CASTAGNETTI HAWKINS & BRAIN,,WASHINGTON,DC
6017,BERGSON & COMPANY,,Ponte Vedra Beach,FL
6028,"BERKSHIRE, INC.",Government Affairs,McLean,VA
6030,BERMAN AND COMPANY,,WASHINGTON,DC
6041,BERMAN ENTERPRISES,,WASHINGTON,DC
6052,BERNSTEIN & ASSOC,,,DC
6063,"BERRY, MAX",,Washington,DC
6074,BERWIND CORP,Holding Company,PHILADELPHIA,PA
6085,BETHLEHEM STEEL CORP,,WASHINGTON,DC
6096,MOSAIC,,OMAHA,NE
6108,"BETHUNE & ASSOC, ED",,WASHINGTON,DC
6110,BETHUNE-COOKMAN COLLEGE,,DAYTONA BEACH,FL
6121,"ROBERT BETZ ASSOCIATES, LLC",12/31/2005,ARLINGTON,VA
6132,BETZDEARBORN,,TREVOSE,PA
6143,BEVERIDGE & DIAMOND PC,Law firm,Washington,DC
6154,GOODRICH CORPORATION,,Arlington,VA
6165,BHP COPPER,,WASHINGTON,DC
6176,BIBLE HOY & TRACHOK,,RENO,NV
6187,"BICKFORD, FRANK",,ANCHORAGE,AK
6198,BIFMA INTERNATIONAL,Represent the Business and Institutional Manufacturers of North America,Grand Rapids,MI
6201,"BIKLEN, STEPHEN C.",,PITTSFORD,NY
6212,"LEON G. BILLINGS, LLC",,BETHANY BEACH,DE
6223,RAY BILLUPS,Governmental Affairs Consulting,Fairhope,AL
6234,BIOMASS ENERGY ADVOCATES,,WASHINGTON,DC
6245,BIOTECHNOLOGY INNOVATION ORGANIZATION,Trade Association,Washington,DC
6256,"BIRCH, HORTON, BITTNER & CHEROT",law firm,WASHINGTON,DC
6267,THOMAS L. BIRCH,,WASHINGTON,DC
6278,BLACK & VEATCH,Engineering,Overland Park,KS
6280,BLACK CROTTY SIMS HUBKA BURNETT BIRCH & SAMUELS,,DAYTONA BEACH,FL
6291,BKSH & ASSOCIATES,Lobbying,Washington,DC
6303,"HUSCH BLACKWELL, LLP",Law firm,Washington,DC
6325,BLANK ROME GOVERNMENT RELATIONS,Government Relations,Washington,DC
6336,RICHARD BLISS,Attorney and lobbyist,Washington,DC
6347,BLOOMFIELD ASSOC,,SILVER SPRING,MD
6358,BLUE CROSS AND BLUE SHIELD ASSOCIATION,,WASHINGTON,DC
6360,BLUE CROSS AND BLUE SHIELD OF ALABAMA,,BIRMINGHAM,AL
6371,BLUE CROSS & BLUE SHIELD OF ARIZONA,,,DC
6382,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",,Jacksonville,FL
6405,BLUE CROSS BLUE SHIELD OF GEORGIA,,Atlanta,GA
6427,BLUE CROSS & BLUE SHIELD OF MS,,JACKSON,MS
6440,BLUECROSS BLUESHIELD OF TENNESSEE,,MEMPHIS,TN
6451,BLUE CROSS & BLUE SHIELD OF TX,,RICHARDSON,TX
6462,HEALTH CARE SERVICE CORP (BLUE CROSS & BLUE SHIELD OF IL),,CHICAGO,IL
6473,NORIDIAN MUTUAL INSURANCE COMPANY,,FARGO,ND
6484,"ELEVANCE HEALTH, INC.",Health Benefits Company,Washington,DC
6495,BLUE CROSS OF WASHINGTON & ALASKA,,,DC
6507,BLUE DIAMOND GROWERS POLITICAL ACTION COMMITTEE,agricultural almond marketing cooperative,SACRAMENTO,CA
6518,BLUE SHIELD OF CALIFORNIA,Corporation,Oakland,CA
6520,BLUMENFELD & COHEN,,WASHINGTON,DC
6531,"BLUMENTHAL, STEPHEN A.",,WASHINGTON,DC
6542,BNG AMERICA,,WASHINGTON,VA
6553,BNFL PLC,,WASHINGTON,DC
6564,SOUTHERN ILLINOIS UNIVERSITY,,SPRINGFIELD,IL
6575,BOATU.S.,,Springfield,VA
6586,"BAISE & MILLER, P.C.",,WASHINGTON,DC
6597,BOEING COMPANY,Aerospace Manufacturing,ARLINGTON,VA
6600,BOEING NORTH AMERICA,,,DC
6611,BOESCH & CO,,WASHINGTON,DC
6622,BOGLE & GATES,,,DC
6633,OFFICEMAX,,BOISE,ID
6644,THE RHOADS GROUP,Government Relations,Washington,DC
6655,JAMES BOLAND,,WASHINGTON,DC
6677,BOND & COMPANY,consultant,ALEXANDRIA,VA
6688,BONNER & ASSOC,,WASHINGTON,DC
6690,BOOHER & ASSOC,,ALEXANDRIA,VA
6702,BORDEN GROUP,,ALEXANDRIA,VA
6713,BORGESS HEALTH ALLIANCE,,,DC
6724,BOSTON EDISON CO,,BOSTON,MA
6735,BOSTON MEDICAL CENTER,,BOSTON,MA
6746,"BOUCHER, DONALD M.",,DALLAS,TX
6757,BEAU BOULTER LLC,Government Relations consultant and marketing agency,Arlington,VA
6768,BOWATER,,GREENVILLE,SC
6781,WAKE FOREST UNIVERSITY HEALTH SCIENCES,,WINSTON-SALEM,NC
6792,"BOYCE, SAM HARVEY",,NEWPORT,AR
6815,"BOYNTON, STEPHEN S.",,VIENNA,VA
6837,BRACEWELL LLP,law firm,Washington,DC
6848,MARSHALL BRACHMAN,lobbyist,Washington,DC
6850,"BRACY TUCKER BROWN & VALANZANO, INC.","Government Affairs, Lobbyist",Washington,DC
6861,MR. MICHAEL J. BRADLEY,Environmental Consulting,CONCORD,MA
6883,"BERLINER CANDON & JIMISON, A PROFESSIONAL CORP",,WASHINGTON,DC
6894,MR. RAYMOND BRAGG,,CHEVY CHASE,MD
6906,BRAIN INJURY ASSOCIATION OF AMERICA (FKA BRAIN INJURY ASSOCIATION),Federal lobbying on behalf of individuals with brain injury.,Fairfax,VA
6917,ROBERT BRANAND INTERNATIONAL,International Trade Government Affairs,WASHINGTON,DC
6928,BRAND LOWELL & RYAN,,WASHINGTON,DC
6930,"BRANDON & ASSOC, ROBERT M",,WASHINGTON,DC
6941,"BRASWELL, T. EDWARD",,ARLINGTON,VA
6963,BREAD FOR THE WORLD,,WASHINGTON,DC
6974,BREWER CONSULTING GROUP,,WASHINGTON,DC
6985,"STONE MATTHEIS XENOPOULOS AND BREW, PC",Law Firm,WASHINGTON,DC
6996,BRIDGESTONE/FIRESTONE,,,DC
7007,"BRIERRE, WILLIAM V. JR",,ALEXANDRIA,VA
7031,BRINKER INTL,,DALLAS,TX
7042,THE BRISTOL GROUP,,Alexandria,VA
7053,BRISTOL-MYERS SQUIBB COMPANY,Lobbying on biopharmaceutical issues.,WASHINGTON,DC
7064,BRITISH AEROSPACE NORTH AMERICA,,CHANTILLY,VA
7075,"BRITISH AIRWAYS, PLC",,New York,NY
7086,"BROADCAST MUSIC, INC.",Music Rights Organization,NEW YORK,NY
7097,BROCK GROUP,,,DC
7100,BROKEN HILL PROPRIETARY CO,,VIENNA,VA
7111,KEYSPAN ENERGY,,BROOKLYN,NY
7122,BROOKS & ASSOC,,,DC
7133,BROTHERHOOD OF LOCOMOTIVE ENGINEERS AND TRAINMEN,,Independence,OH
7144,"BROTHERHOOD OF MAINTENANCE OF WAY EMPLOYES DIVISION, IBT",,Washington,DC
7155,BROTHERHOOD OF RAILROAD SIGNALMEN,Rail Labor Union,FRONT ROYAL,VA
7166,BRACY TUCKER BROWN & VALANZANO DBA BROWN & ASSOCIATES,Federal Affairs Consulting,ST. LOUIS,MO
7177,"BROWN AND COMPANY, INC.",Consulting and lobbying primarily for defense and shipbuilding related businesses,Washington,DC
7188,BROWN & WILLIAMSON TOBACCO CORP,,LOUISVILLE,KY
7190,"BROWN CO, T.R.",,BOCA RATON,FL
7202,"BROWN, DOUGLAS ALBERT",,CALDWELL,ID
7213,BROWN-FORMAN CORPORATION,,Washington,DC
7224,"BROWNING, KALECZYC, BERRY & HOVEN, P.C.",,Helena,MT
7235,BROWNING-FERRIS INDUSTRIES,,HOUSTON,TX
7246,"BROWNSEY GOVERNMENT SOLUTIONS, DONNE",,,DC
7257,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Law firm,Washington,DC
7268,BROYDRICK & ASSOCIATES,Government relations and lobbying.,Washington,DC
7270,"BRUCE, TERRY L",,WASHINGTON,DC
7281,BRUSH WELLMAN,,ELMORE,OH
7292,BRUSTEIN & MANASEVIT,,WASHINGTON,DC
7304,BRYAN CAVE LEIGHTON PAISNER LLP,Law firm,Washington,DC
7315,"LAW OFFICE OF JOHN BRYANT, P.C.",Practice of law,Dallas,TX
7326,"BT AMERICAS, INC.",,Reston,VA
7337,BUC & BEARDSLEY,,WASHINGTON,DC
7348,MR. ROBERT BUCKLER,,MINNEAPOLIS,MN
7350,"BUCKLEY, LEO F.",,,DC
7361,"BUEK, RICHARD W.",,WASHINGTON,DC
7372,"BUGG, J. BRUCE",,,DC
7383,"BUILDING AND CONSTRUCTION TRADES DEPT., AFL-CIO",,WASHINGTON,DC
7394,BUILDING OWNERS AND MANAGERS ASSOCIATION INTERNATIONAL,trade association (commercial real estate),WASHINGTON,DC
7406,BUILDING SERVICE CONTRACTORS ASSN,,,DC
7417,"BULMER HOLDINGS, H. P.",,,DC
7428,BURGER KING CORPORATION,,MIAMI,FL
7430,BURLINGTON INDUSTRIES,,GREENSBORO,NC
7441,BNSF RAILWAY COMPANY,,WASHINGTON,DC
7452,"BURN, JOSEPH P.",,RICHLAND`,WA
7463,RANDALL B. ROE,Nuclear Engineering,Washington,DC
7474,"BURNSIDE, JOSEPH E.",,ALEXANDRIA,VA
7485,BURRIDGE ASSOC,,WASHINGTON,DC
7496,MR. MILTON BUSH,,Arlington,VA
7508,BUSINESS COUNCIL FOR SUSTAINABLE ENERGY,,WASHINGTON,DC
7510,BUSINESS COUNCIL OF ALABAMA,,MONTGOMERY,AL
7521,BUSINESS EXECUTIVES FOR NATL SECURITY,,WASHINGTON,DC
7543,"THE BUSINESS ROUNDTABLE, INC.",,Washington,DC
7554,BUSINESS SOFTWARE ALLIANCE,,WASHINGTON,DC
7565,BUTERA & ANDREWS,Law/Lobbying Firm,Washington,DC
7576,BUTLER & BINION,,WASHINGTON,DC
7587,THE WESTERLY GROUP,Government Relations Consulting,Washington,DC
7601,CAB ASSOC,,,DC
7612,CABLE & WIRELESS USA,,RESTON,VA
7623,CABLE TELECOMMUNICATIONS ASSN,,FAIRFAX,VA
7634,"CABLE TELECOMMUNICATIONS ASSOCIATION OF MD, DE & DC",,ANNAPOLIS,MD
7645,"CADWALADER, WICKERSHAM & TAFT LLP",law firm,New York,NY
7667,"CALDWELL, ALAN",,VIENNA,VA
7678,CALELLO MARTINEZ,,WAYNE,NJ
7691,CALIFORNIA ASSOCIATION OF REALTORS,,Sacramento,CA
7703,CALIFORNIA BANKERS ASSN,,SAN FRANCISCO,CA
7714,CALIFORNIA CABLE & TELECOMMUNICATIONS ASSN.,,SACRAMENTO,CA
7725,CALIFORNIA AND NEVADA CREDIT UNION LEAGUES,Credit union issue advocacy,Sacramento,CA
7736,CALIFORNIA FORESTRY ASSOCIATION,Wood Products Trade Association,SACRAMENTO,CA
7747,CALIFORNIA HOSPITAL ASSOCIATION,Trade Association representing hospital on various related issues.,SACRAMENTO,CA
7758,CALIFORNIA LIFE SCIENCES,,San Diego,CA
7760,CALIFORNIA MICROWAVE,,,DC
